ID,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_AIRPORT_SEQ_ID,DIV2_WHEELS_ON,DIV2_TOTAL_GTIME,DIV2_LONGEST_GTIME,DIV2_WHEELS_OFF,DIV2_TAIL_NUM,DIV3_AIRPORT,DIV3_AIRPORT_ID,DIV3_AIRPORT_SEQ_ID,DIV3_WHEELS_ON,DIV3_TOTAL_GTIME,DIV3_LONGEST_GTIME,DIV3_WHEELS_OFF,DIV3_TAIL_NUM,DIV4_AIRPORT,DIV4_AIRPORT_ID,DIV4_AIRPORT_SEQ_ID,DIV4_WHEELS_ON,DIV4_TOTAL_GTIME,DIV4_LONGEST_GTIME,DIV4_WHEELS_OFF,DIV4_TAIL_NUM,DIV5_AIRPORT,DIV5_AIRPORT_ID,DIV5_AIRPORT_SEQ_ID,DIV5_WHEELS_ON,DIV5_TOTAL_GTIME,DIV5_LONGEST_GTIME,DIV5_WHEELS_OFF,DIV5_TAIL_NUM,Unnamed: 109
2998,2018,3,7,7,6,UA,19977,UA,N67134,313,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,725,721,-4,0,0,-1,0700-0759,21,742,1021,24,1100,1045,-15,0,0,-1,1100-1159,0,,0,395,384,339,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,2018,3,7,7,6,UA,19977,UA,N17126,207,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,800,826,26,26,1,1,0800-0859,17,843,1120,5,1135,1125,-10,0,0,-1,1100-1159,0,,0,395,359,337,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,2018,3,7,6,5,UA,19977,UA,N780UA,2400,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1820,1835,15,15,1,1,1800-1859,18,1853,2121,13,2141,2134,-7,0,0,-1,2100-2159,0,,0,381,359,328,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,2018,3,7,6,5,UA,19977,UA,N505UA,2294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,915,934,19,19,1,1,0900-0959,32,1006,1303,3,1243,1306,23,23,1,1,1200-1259,0,,0,388,392,357,1,2704,11,0,0,23,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,2018,3,7,21,6,DL,19790,DL,N685DA,2488,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,659,-1,0,0,-1,0700-0759,15,714,1000,5,1043,1005,-38,0,0,-2,1000-1059,0,,0,403,366,346,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,2018,3,7,22,7,DL,19790,DL,N685DA,2488,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,710,10,10,0,0,0700-0759,26,736,1028,5,1045,1033,-12,0,0,-1,1000-1059,0,,0,405,383,352,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,2018,3,7,22,7,DL,19790,DL,N722TW,2566,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1600,1559,-1,0,0,-1,1600-1659,32,1631,1937,5,1952,1942,-10,0,0,-1,1900-1959,0,,0,412,403,366,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,2018,3,7,29,7,DL,19790,DL,N717TW,2488,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,653,-7,0,0,-1,0700-0759,22,715,1023,5,1045,1028,-17,0,0,-2,1000-1059,0,,0,405,395,368,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,2018,3,7,29,7,DL,19790,DL,N711ZX,2566,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1600,1603,3,3,0,0,1600-1659,22,1625,1934,4,1952,1938,-14,0,0,-1,1900-1959,0,,0,412,395,369,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,2018,3,7,30,1,DL,19790,DL,N717TW,2488,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,702,2,2,0,0,0700-0759,19,721,1045,9,1045,1054,9,9,0,0,1000-1059,0,,0,405,412,384,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,2018,3,7,30,1,DL,19790,DL,N710TW,2566,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1600,1558,-2,0,0,-1,1600-1659,13,1611,1906,15,1952,1921,-31,0,0,-2,1900-1959,0,,0,412,383,355,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,2018,3,7,7,6,DL,19790,DL,N718TW,2488,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,658,-2,0,0,-1,0700-0759,27,725,1011,6,1050,1017,-33,0,0,-2,1000-1059,0,,0,410,379,346,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,2018,3,7,8,7,DL,19790,DL,N713TW,2488,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,810,70,70,1,4,0700-0759,19,829,1052,7,1045,1059,14,14,0,0,1000-1059,0,,0,405,349,323,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,2018,3,7,8,7,DL,19790,DL,N718TW,2566,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1600,1557,-3,0,0,-1,1600-1659,16,1613,1835,5,1952,1840,-72,0,0,-2,1900-1959,0,,0,412,343,322,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,2018,3,7,9,1,DL,19790,DL,N624AG,2488,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,657,-3,0,0,-1,0700-0759,29,726,957,5,1045,1002,-43,0,0,-2,1000-1059,0,,0,405,365,331,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,2018,3,7,9,1,DL,19790,DL,N727TW,2566,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1600,1558,-2,0,0,-1,1600-1659,17,1615,1846,11,1952,1857,-55,0,0,-2,1900-1959,0,,0,412,359,331,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,2018,3,7,18,3,DL,19790,DL,N727TW,2488,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,702,2,2,0,0,0700-0759,22,724,1025,10,1045,1035,-10,0,0,-1,1000-1059,0,,0,405,393,361,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,2018,3,7,18,3,DL,19790,DL,N704X,2566,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1600,1605,5,5,0,0,1600-1659,19,1624,1912,5,1952,1917,-35,0,0,-2,1900-1959,0,,0,412,372,348,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,2018,3,7,19,4,DL,19790,DL,N707TW,2488,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,712,12,12,0,0,0700-0759,33,745,1040,5,1045,1045,0,0,0,0,1000-1059,0,,0,405,393,355,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,2018,3,7,19,4,DL,19790,DL,N727TW,2566,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1600,1601,1,1,0,0,1600-1659,15,1616,1924,6,1952,1930,-22,0,0,-2,1900-1959,0,,0,412,389,368,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,2018,3,7,20,5,DL,19790,DL,N707TW,2488,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,701,1,1,0,0,0700-0759,27,728,1021,5,1045,1026,-19,0,0,-2,1000-1059,0,,0,405,385,353,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,2018,3,7,20,5,DL,19790,DL,N702TW,2566,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1600,1631,31,31,1,2,1600-1659,21,1652,1958,5,1952,2003,11,11,0,0,1900-1959,0,,0,412,392,366,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,2018,3,7,1,7,AS,19930,AS,N839VA,1351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,700,0,0,0,0,0700-0759,14,714,1008,8,1035,1016,-19,0,0,-2,1000-1059,0,,0,395,376,354,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,2018,3,7,1,7,AS,19930,AS,N362VA,1353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1000,1003,3,3,0,0,1000-1059,18,1021,1300,6,1335,1306,-29,0,0,-2,1300-1359,0,,0,395,363,339,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,2018,3,7,1,7,AS,19930,AS,N841VA,1359,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1915,1914,-1,0,0,-1,1900-1959,23,1937,2240,7,2259,2247,-12,0,0,-1,2200-2259,0,,0,404,393,363,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,2018,3,7,2,1,AS,19930,AS,N848VA,1351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,734,34,34,1,2,0700-0759,18,752,1031,8,1035,1039,4,4,0,0,1000-1059,0,,0,395,365,339,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,2018,3,7,2,1,AS,19930,AS,N844VA,1353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1000,1016,16,16,1,1,1000-1059,32,1048,1329,5,1335,1334,-1,0,0,-1,1300-1359,0,,0,395,378,341,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,2018,3,7,2,1,AS,19930,AS,N626VA,1359,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1915,1953,38,38,1,2,1900-1959,47,2040,2345,3,2259,2348,49,49,1,3,2200-2259,0,,0,404,415,365,1,2704,11,0,0,49,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,2018,3,7,3,2,AS,19930,AS,N284VA,1351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,645,-15,0,0,-1,0700-0759,32,717,1018,9,1035,1027,-8,0,0,-1,1000-1059,0,,0,395,402,361,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,2018,3,7,3,2,AS,19930,AS,N624VA,1353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1000,958,-2,0,0,-1,1000-1059,20,1018,1319,13,1335,1332,-3,0,0,-1,1300-1359,0,,0,395,394,361,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,2018,3,7,3,2,AS,19930,AS,N623VA,1359,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1915,1927,12,12,0,0,1900-1959,27,1954,2243,11,2259,2254,-5,0,0,-1,2200-2259,0,,0,404,387,349,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,2018,3,7,4,3,AS,19930,AS,N855VA,1351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,657,-3,0,0,-1,0700-0759,26,723,1014,6,1035,1020,-15,0,0,-1,1000-1059,0,,0,395,383,351,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,2018,3,7,4,3,AS,19930,AS,N364VA,1353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1000,956,-4,0,0,-1,1000-1059,14,1010,1243,6,1335,1249,-46,0,0,-2,1300-1359,0,,0,395,353,333,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,2018,3,7,4,3,AS,19930,AS,N362VA,1359,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1915,1909,-6,0,0,-1,1900-1959,11,1920,2231,5,2259,2236,-23,0,0,-2,2200-2259,0,,0,404,387,371,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,2018,3,7,5,4,AS,19930,AS,N846VA,1351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,659,-1,0,0,-1,0700-0759,20,719,1001,4,1035,1005,-30,0,0,-2,1000-1059,0,,0,395,366,342,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,2018,3,7,5,4,AS,19930,AS,N623VA,1353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1000,957,-3,0,0,-1,1000-1059,18,1015,1301,6,1335,1307,-28,0,0,-2,1300-1359,0,,0,395,370,346,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,2018,3,7,5,4,AS,19930,AS,N853VA,1359,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1915,1906,-9,0,0,-1,1900-1959,14,1920,2208,18,2259,2226,-33,0,0,-2,2200-2259,0,,0,404,380,348,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,2018,3,7,6,5,AS,19930,AS,N841VA,1351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,651,-9,0,0,-1,0700-0759,45,736,1035,7,1035,1042,7,7,0,0,1000-1059,0,,0,395,411,359,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,2018,3,7,6,5,AS,19930,AS,N363VA,1353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1000,958,-2,0,0,-1,1000-1059,16,1014,1307,5,1335,1312,-23,0,0,-2,1300-1359,0,,0,395,374,353,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,2018,3,7,6,5,AS,19930,AS,N633VA,1359,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1915,1930,15,15,1,1,1900-1959,14,1944,2225,13,2259,2238,-21,0,0,-2,2200-2259,0,,0,404,368,341,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,2018,3,7,7,6,AS,19930,AS,N846VA,1351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,700,0,0,0,0,0700-0759,12,712,951,4,1035,955,-40,0,0,-2,1000-1059,0,,0,395,355,339,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,2018,3,7,7,6,AS,19930,AS,N641VA,1353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1000,958,-2,0,0,-1,1000-1059,12,1010,1234,7,1335,1241,-54,0,0,-2,1300-1359,0,,0,395,343,324,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,2018,3,7,7,6,AS,19930,AS,N638VA,1359,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1915,1919,4,4,0,0,1900-1959,17,1936,2207,22,2259,2229,-30,0,0,-2,2200-2259,0,,0,404,370,331,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,2018,3,7,8,7,AS,19930,AS,N362VA,1351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,657,-3,0,0,-1,0700-0759,17,714,944,7,1035,951,-44,0,0,-2,1000-1059,0,,0,395,354,330,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,2018,3,7,8,7,AS,19930,AS,N637VA,1353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1000,951,-9,0,0,-1,1000-1059,17,1008,1242,4,1335,1246,-49,0,0,-2,1300-1359,0,,0,395,355,334,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,2018,3,7,8,7,AS,19930,AS,N281VA,1359,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1915,1913,-2,0,0,-1,1900-1959,55,2008,2257,25,2259,2322,23,23,1,1,2200-2259,0,,0,404,429,349,1,2704,11,0,0,23,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,2018,3,7,9,1,AS,19930,AS,N641VA,1351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,659,-1,0,0,-1,0700-0759,23,722,953,4,1035,957,-38,0,0,-2,1000-1059,0,,0,395,358,331,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,2018,3,7,9,1,AS,19930,AS,N365VA,1353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1000,959,-1,0,0,-1,1000-1059,20,1019,1257,14,1335,1311,-24,0,0,-2,1300-1359,0,,0,395,372,338,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,2018,3,7,9,1,AS,19930,AS,N626VA,1359,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1915,1908,-7,0,0,-1,1900-1959,27,1935,2206,28,2259,2234,-25,0,0,-2,2200-2259,0,,0,404,386,331,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,2018,3,7,10,2,AS,19930,AS,N286VA,1351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,700,0,0,0,0,0700-0759,19,719,953,6,1035,959,-36,0,0,-2,1000-1059,0,,0,395,359,334,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,2018,3,7,10,2,AS,19930,AS,N845VA,1353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1000,1003,3,3,0,0,1000-1059,26,1029,1315,18,1335,1333,-2,0,0,-1,1300-1359,0,,0,395,390,346,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,2018,3,7,10,2,AS,19930,AS,N848VA,1359,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1915,1902,-13,0,0,-1,1900-1959,28,1930,2207,20,2259,2227,-32,0,0,-2,2200-2259,0,,0,404,385,337,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,2018,3,7,11,3,AS,19930,AS,N853VA,1351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,700,654,-6,0,0,-1,0700-0759,21,715,949,10,1035,959,-36,0,0,-2,1000-1059,0,,0,395,365,334,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,2018,3,7,11,3,AS,19930,AS,N836VA,1353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1000,953,-7,0,0,-1,1000-1059,35,1028,1303,18,1335,1321,-14,0,0,-1,1300-1359,0,,0,395,388,335,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,2018,3,7,11,3,AS,19930,AS,N851VA,1359,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1915,1909,-6,0,0,-1,1900-1959,23,1932,2213,8,2259,2221,-38,0,0,-2,2200-2259,0,,0,404,372,341,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
